;value;words
0;-0.1794;oberflaechlicheres
0;-0.1794;oberflaechlichste
0;-0.1794;oberflaechlichstem
0;-0.1794;oberflaechlichsten
0;-0.1794;oberflaechlichster
0;-0.1794;oberflaechlichstes
0;-0.0048;ominoes
0;-0.0048;ominoesestem
0;-0.0048;ominoesesten
0;-0.0048;ominoesem
0;-0.0048;ominoesen
0;-0.0048;ominoesere
0;-0.0048;ominoeser
0;-0.0048;ominoeses
0;-0.0048;ominoeseste
0;-0.0048;ominoeserem
0;-0.0048;ominoeseren
0;-0.0048;ominoesestes
0;-0.0048;ominoese
0;-0.0048;ominoeserer
0;-0.0048;ominoeseres
0;-0.0048;ominoesester
0;-0.171;ordnungswidrig
0;-0.171;ordnungswidrigste
0;-0.171;ordnungswidrige
0;-0.171;ordnungswidrigeres
0;-0.171;ordnungswidrigerer
0;-0.171;ordnungswidrigere
0;-0.171;ordnungswidriger
0;-0.171;ordnungswidrigster
0;-0.171;ordnungswidriges
0;-0.171;ordnungswidrigstes
0;-0.171;ordnungswidrigem
0;-0.171;ordnungswidrigen
0;-0.171;ordnungswidrigeren
0;-0.171;ordnungswidrigstem
0;-0.171;ordnungswidrigsten
0;-0.171;ordnungswidrigerem
0;-0.0048;panisch
0;-0.0048;panischsten
0;-0.0048;panische
0;-0.0048;panischerer
0;-0.0048;panischeres
0;-0.0048;panischste
0;-0.0048;panischstem
0;-0.0048;panischerem
0;-0.0048;panischeren
0;-0.0048;panischster
0;-0.0048;panischere
0;-0.0048;panischstes
0;-0.0048;panischen
0;-0.0048;panischem
0;-0.0048;panischer
0;-0.0048;panisches
0;-0.0048;peinlich
0;-0.0048;peinliche
0;-0.0048;peinlichsten
0;-0.0048;peinlichstem
0;-0.0048;peinlichste
0;-0.0048;peinlichstes
0;-0.0048;peinlichster
0;-0.0048;peinlichen
0;-0.0048;peinlicherem
0;-0.0048;peinlichem
0;-0.0048;peinlicheren
0;-0.0048;peinlicheres
0;-0.0048;peinlicherer
0;-0.0048;peinlicher
0;-0.0048;peinlichere
0;-0.0048;peinliches
0;-0.3359;pessimistisch
0;-0.3359;pessimistische
0;-0.3359;pessimistischem
0;-0.3359;pessimistischen
0;-0.3359;pessimistischer
0;-0.3359;pessimistisches
0;-0.3359;pessimistischere
0;-0.3359;pessimistischerem
0;-0.3359;pessimistischeren
0;-0.3359;pessimistischerer
0;-0.3359;pessimistischeres
0;-0.3359;pessimistischste
0;-0.3359;pessimistischstem
0;-0.3359;pessimistischsten
0;-0.3359;pessimistischster
0;-0.3359;pessimistischstes
0;-0.0048;pflichtwidrig
0;-0.0048;pflichtwidrigstes
0;-0.0048;pflichtwidrigster
0;-0.0048;pflichtwidrigere
0;-0.0048;pflichtwidrigeres
0;-0.0048;pflichtwidrigstem
0;-0.0048;pflichtwidrigerer
0;-0.0048;pflichtwidrigste
0;-0.0048;pflichtwidrige
0;-0.0048;pflichtwidrigeren
0;-0.0048;pflichtwidrigsten
0;-0.0048;pflichtwidriger
0;-0.0048;pflichtwidrigerem
0;-0.0048;pflichtwidrigem
0;-0.0048;pflichtwidrigen
0;-0.0048;pflichtwidriges
0;-0.0048;pikiert
0;-0.0048;pikiertester
0;-0.0048;pikiertestes
0;-0.0048;pikierte
0;-0.0048;pikiertere
0;-0.0048;pikierten
0;-0.0048;pikiertem
0;-0.0048;pikiertes
0;-0.0048;pikierter
0;-0.0048;pikierteren
0;-0.0048;pikierterem
0;-0.0048;pikierteste
0;-0.0048;pikiertestem
0;-0.0048;pikiertesten
0;-0.0048;pikierterer
0;-0.0048;pikierteres
0;-0.1869;planlos
0;-0.1869;planloseres
0;-0.1869;planlose
0;-0.1869;planloserer
0;-0.1869;planlosem
0;-0.1869;planloses
0;-0.1869;planloser
0;-0.1869;planlosen
0;-0.1869;planloseren
0;-0.1869;planlosester
0;-0.1869;planloserem
0;-0.1869;planlosestes
0;-0.1869;planloseste
0;-0.1869;planlosestem
0;-0.1869;planlosesten
0;-0.1869;planlosere
0;-0.3272;prekaer
0;-0.3272;prekaerstem
0;-0.3272;prekaererer
0;-0.3272;prekaereres
0;-0.3272;prekaeren
0;-0.3272;prekaerere
0;-0.3272;prekaerem
0;-0.3272;prekaerer
0;-0.3272;prekaererem
0;-0.3272;prekaereren
0;-0.3272;prekaeres
0;-0.3272;prekaere
0;-0.3272;prekaersten
0;-0.3272;prekaerste
0;-0.3272;prekaerstes
0;-0.3272;prekaerster
0;-0.7475;primitiv
0;-0.7475;primitive
0;-0.7475;primitivem
0;-0.7475;primitiven
0;-0.7475;primitiver
0;-0.7475;primitives
0;-0.7475;primitivere
0;-0.7475;primitiverem
0;-0.7475;primitiveren
0;-0.7475;primitiverer
0;-0.7475;primitiveres
0;-0.7475;primitivste
0;-0.7475;primitivstem
0;-0.7475;primitivsten
0;-0.7475;primitivster
0;-0.7475;primitivstes
0;-0.3524;problematisch
0;-0.3524;problematische
0;-0.3524;problematischem
0;-0.3524;problematischen
0;-0.3524;problematischer
0;-0.3524;problematisches
0;-0.3524;problematischere
0;-0.3524;problematischerem
0;-0.3524;problematischeren
0;-0.3524;problematischerer
0;-0.3524;problematischeres
0;-0.3524;problematischste
0;-0.3524;problematischstem
0;-0.3524;problematischsten
0;-0.3524;problematischster
0;-0.3524;problematischstes
0;-0.0048;profan
0;-0.0048;profansten
0;-0.0048;profaner
0;-0.0048;profanstes
0;-0.0048;profane
0;-0.0048;profanster
0;-0.0048;profanes
0;-0.0048;profaneren
0;-0.0048;profanerem
0;-0.0048;profanste
0;-0.0048;profanere
0;-0.0048;profanerer
0;-0.0048;profaneres
0;-0.0048;profanem
0;-0.0048;profanen
0;-0.0048;profanstem
0;-0.0048;protestieren
0;-0.0048;protestieret
0;-0.0048;protestiertet
0;-0.0048;protestiere
0;-0.0048;protestierte
0;-0.0048;protestierst
0;-0.0048;protestiert
0;-0.0048;protestierten
0;-0.0048;protestierest
0;-0.0048;protestiertest
0;-0.0048;provisorisch
0;-0.0048;provisorische
0;-0.0048;provisorischem
0;-0.0048;provisorischen
0;-0.0048;provisorischer
0;-0.0048;provisorisches
0;-0.0048;provisorischere
0;-0.0048;provisorischerem
0;-0.0048;provisorischeren
0;-0.0048;provisorischerer
0;-0.0048;provisorischeres
0;-0.0048;provisorischste
0;-0.0048;provisorischstem
0;-0.0048;provisorischsten
0;-0.0048;provisorischster
0;-0.0048;provisorischstes
0;-0.3369;provozieren
0;-0.3369;provozierest
0;-0.3369;provozieret
0;-0.3369;provoziertest
0;-0.3369;provoziertet
0;-0.3369;provozierte
0;-0.3369;provozierst
0;-0.3369;provoziere
0;-0.3369;provoziert
0;-0.3369;provozierten
0;-0.0507;pruegeln
0;-0.0507;gepruegelt
0;-0.0507;pruegelen
0;-0.0507;pruegelte
0;-0.0507;pruegelten
0;-0.0507;pruegele
0;-0.0507;pruegeltest
0;-0.0507;pruegelt
0;-0.0507;pruegel
0;-0.0507;pruegle
0;-0.0507;pruegeltet
0;-0.0507;pruegelst
0;-0.0048;qualvoll
0;-0.0048;qualvollstem
0;-0.0048;qualvollsten
0;-0.0048;qualvollstes
0;-0.0048;qualvollster
0;-0.0048;qualvollere
0;-0.0048;qualvolleres
0;-0.0048;qualvollerer
0;-0.0048;qualvolle
0;-0.0048;qualvollen
0;-0.0048;qualvollem
0;-0.0048;qualvollste
0;-0.0048;qualvoller
0;-0.0048;qualvolleren
0;-0.0048;qualvollerem
0;-0.0048;qualvolles
0;-0.1929;quaelen
0;-0.1929;quaelest
0;-0.1929;gequaelt
0;-0.1929;quaeltest
0;-0.1929;quaelet
0;-0.1929;quaelte
0;-0.1929;quaelten
0;-0.1929;quaelst
0;-0.1929;quaele
0;-0.1929;quaeltet
0;-0.1929;quaelt
0;-0.0402;rabiat
0;-0.0402;rabiaterem
0;-0.0402;rabiateren
0;-0.0402;rabiaterer
0;-0.0402;rabiatestes
0;-0.0402;rabiates
0;-0.0402;rabiatester
0;-0.0402;rabiater
0;-0.0402;rabiatem
0;-0.0402;rabiateste
0;-0.0402;rabiateres
0;-0.0402;rabiaten
0;-0.0402;rabiatere
0;-0.0402;rabiatestem
0;-0.0402;rabiatesten
0;-0.0402;rabiate
0;-0.487;radikal
0;-0.487;radikale
0;-0.487;radikalem
0;-0.487;radikalen
0;-0.487;radikaler
0;-0.487;radikales
0;-0.487;radikalere
0;-0.487;radikalerem
0;-0.487;radikaleren
0;-0.487;radikalerer
0;-0.487;radikaleres
0;-0.487;radikalste
0;-0.487;radikalstem
0;-0.487;radikalsten
0;-0.487;radikalster
0;-0.487;radikalstes
0;-0.0048;rammen
0;-0.0048;rammte
0;-0.0048;ramme
0;-0.0048;rammten
0;-0.0048;rammt
0;-0.0048;gerammt
0;-0.0048;rammtest
0;-0.0048;rammest
0;-0.0048;rammst
0;-0.0048;rammet
0;-0.0048;rammtet
0;-0.0048;ramponieren
0;-0.0048;ramponierest
0;-0.0048;ramponiertest
0;-0.0048;ramponiere
0;-0.0048;ramponiert
0;-0.0048;ramponiertet
0;-0.0048;ramponierst
0;-0.0048;ramponieret
0;-0.0048;ramponierte
0;-0.0048;ramponierten
0;-0.0048;rasend
0;-0.0048;rasenderen
0;-0.0048;rasenderem
0;-0.0048;rasendem
0;-0.0048;rasendste
0;-0.0048;rasendes
0;-0.0048;rasende
0;-0.0048;rasender
0;-0.0048;rasenderer
0;-0.0048;rasenderes
0;-0.0048;rasenden
0;-0.0048;rasendster
0;-0.0048;rasendstes
0;-0.0048;rasendere
0;-0.0048;rasendstem
0;-0.0048;rasendsten
0;-0.0286;rauh
0;-0.0286;rauhste
0;-0.0286;rauhe
0;-0.0286;rauhstem
0;-0.0286;rauhere
0;-0.0286;rauhsten
0;-0.0286;rauhes
0;-0.0286;rauhestem
0;-0.0286;rauhesten
0;-0.0286;rauhst
0;-0.0286;rauheste
0;-0.0286;rauhester
0;-0.0286;rauheres
0;-0.0286;rauherer
0;-0.0286;rauhestes
0;-0.0286;rauheren
0;-0.0286;rauher
0;-0.0286;rauhstes
0;-0.0286;rauherem
0;-0.0286;rauhster
0;-0.0286;rauhem
0;-0.0286;rauhen
0;-0.1863;rausgeschmissen
0;-0.1863;rausgeschmissene
0;-0.1863;rausgeschmissenem
0;-0.1863;rausgeschmissenen
0;-0.1863;rausgeschmissener
0;-0.1863;rausgeschmissenes
0;-0.1863;rausgeschmissenere
0;-0.1863;rausgeschmissenerem
0;-0.1863;rausgeschmisseneren
0;-0.1863;rausgeschmissenerer
0;-0.1863;rausgeschmisseneres
0;-0.1863;rausgeschmissenste
0;-0.1863;rausgeschmissenstem
0;-0.1863;rausgeschmissensten
0;-0.1863;rausgeschmissenster
0;-0.1863;rausgeschmissenstes
0;-0.1706;rebellisch
0;-0.1706;rebellischere
0;-0.1706;rebellischster
0;-0.1706;rebellischerer
0;-0.1706;rebellisches
0;-0.1706;rebellischer
0;-0.1706;rebellischerem
0;-0.1706;rebellischeren
0;-0.1706;rebellischstes
0;-0.1706;rebellischstem
0;-0.1706;rebellischsten
0;-0.1706;rebellischem
0;-0.1706;rebellischeres
0;-0.1706;rebellischen
0;-0.1706;rebellische
0;-0.1706;rebellischste
0;-0.0048;rechthaberisch
0;-0.0048;rechthaberischere
0;-0.0048;rechthaberischem
0;-0.0048;rechthaberischen
0;-0.0048;rechthaberische
0;-0.0048;rechthaberischer
0;-0.0048;rechthaberisches
0;-0.0048;rechthaberischerem
0;-0.0048;rechthaberischeren
0;-0.0048;rechthaberischste
0;-0.0048;rechthaberischster
0;-0.0048;rechthaberischstem
0;-0.0048;rechthaberischsten
0;-0.0048;rechthaberischerer
0;-0.0048;rechthaberischstes
0;-0.0048;rechthaberischeres
0;-0.3406;rechtswidrig
0;-0.3406;rechtswidrigere
0;-0.3406;rechtswidrigerem
0;-0.3406;rechtswidrigstem
0;-0.3406;rechtswidrigsten
0;-0.3406;rechtswidrigeren
0;-0.3406;rechtswidrigen
0;-0.3406;rechtswidrigem
0;-0.3406;rechtswidrigerer
0;-0.3406;rechtswidrigste
0;-0.3406;rechtswidrige
0;-0.3406;rechtswidriger
0;-0.3406;rechtswidriges
0;-0.3406;rechtswidrigeres
0;-0.3406;rechtswidrigstes
0;-0.3406;rechtswidrigster
0;-0.0048;reduzieren
0;-0.0048;reduzierest
0;-0.0048;reduziere
0;-0.0048;reduziert
0;-0.0048;reduzierst
0;-0.0048;reduzierte
0;-0.0048;reduziertet
0;-0.0048;reduzierten
0;-0.0048;reduzieret
0;-0.0048;reduziertest
0;-0.0048;renitent
0;-0.0048;renitenten
0;-0.0048;renitenterem
0;-0.0048;renitenteren
0;-0.0048;renitentem
0;-0.0048;renitenterer
0;-0.0048;renitenteste
0;-0.0048;renitente
0;-0.0048;renitentestem
0;-0.0048;renitentesten
0;-0.0048;renitentestes
0;-0.0048;renitentere
0;-0.0048;renitentester
0;-0.0048;renitentes
0;-0.0048;renitenter
0;-0.0048;renitenteres
0;-0.0048;repetiv
0;-0.0048;repetive
0;-0.0048;repetivem
0;-0.0048;repetiven
0;-0.0048;repetiver
0;-0.0048;repetives
0;-0.0048;repetivere
0;-0.0048;repetiverem
0;-0.0048;repetiveren
0;-0.0048;repetiverer
0;-0.0048;repetiveres
0;-0.0048;repetivste
0;-0.0048;repetivstem
0;-0.0048;repetivsten
0;-0.0048;repetivster
0;-0.0048;repetivstes
0;-0.0482;riskant
0;-0.0482;riskantestem
0;-0.0482;riskantesten
0;-0.0482;riskanteren
0;-0.0482;riskantes
0;-0.0482;riskantestes
0;-0.0482;riskanter
0;-0.0482;riskanterem
0;-0.0482;riskantester
0;-0.0482;riskanteste
0;-0.0482;riskanten
0;-0.0482;riskantem
0;-0.0482;riskante
0;-0.0482;riskanterer
0;-0.0482;riskanteres
0;-0.0482;riskantere
0;-0.3328;riskieren
0;-0.3328;riskierest
0;-0.3328;riskierten
0;-0.3328;riskierte
0;-0.3328;riskierst
0;-0.3328;riskiertest
0;-0.3328;riskiere
0;-0.3328;riskiert
0;-0.3328;riskieret
0;-0.3328;riskiertet
0;-0.0048;rosten
0;-0.0048;roste
0;-0.0048;rostest
0;-0.0048;gerostet
0;-0.0048;rosteten
0;-0.0048;rostet
0;-0.0048;rostetet
0;-0.0048;rostete
0;-0.0048;rostetest
0;-0.037;ruchlos
0;-0.037;ruchloseres
0;-0.037;ruchloserer
0;-0.037;ruchlosere
0;-0.037;ruchlosem
0;-0.037;ruchlosen
0;-0.037;ruchlosester
0;-0.037;ruchlosestes
0;-0.037;ruchloserem
0;-0.037;ruchloser
0;-0.037;ruchloses
0;-0.037;ruchloseren
0;-0.037;ruchlose
0;-0.037;ruchloseste
0;-0.037;ruchlosestem
0;-0.037;ruchlosesten
0;-0.0387;ruckeln
0;-0.0387;ruckele
0;-0.0387;ruckle
0;-0.0387;ruckelst
0;-0.0387;ruckelt
0;-0.0387;rucklest
0;-0.0387;rucklet
0;-0.0387;ruckelte
0;-0.0387;ruckeltest
0;-0.0387;ruckelten
0;-0.0387;ruckeltet
0;-0.0387;geruckelt
0;-0.0048;ruinoes
0;-0.0048;ruinoesem
0;-0.0048;ruinoesere
0;-0.0048;ruinoesen
0;-0.0048;ruinoeseste
0;-0.0048;ruinoeserem
0;-0.0048;ruinoeseren
0;-0.0048;ruinoeserer
0;-0.0048;ruinoese
0;-0.0048;ruinoesesten
0;-0.0048;ruinoeser
0;-0.0048;ruinoeses
0;-0.0048;ruinoesestem
0;-0.0048;ruinoesester
0;-0.0048;ruinoesestes
0;-0.0048;ruinoeseres
0;-0.0048;ruppig
0;-0.0048;ruppigere
0;-0.0048;ruppigste
0;-0.0048;ruppigstes
0;-0.0048;ruppigem
0;-0.0048;ruppigeren
0;-0.0048;ruppigerem
0;-0.0048;ruppigster
0;-0.0048;ruppigen
0;-0.0048;ruppiges
0;-0.0048;ruppigstem
0;-0.0048;ruppigsten
0;-0.0048;ruppige
0;-0.0048;ruppiger
0;-0.0048;ruppigeres
0;-0.0048;ruppigerer
0;-0.0048;rutschen
0;-0.0048;rutscht
0;-0.0048;rutschet
0;-0.0048;rutsche
0;-0.0048;rutschten
0;-0.0048;rutschte
0;-0.0048;rutschtest
0;-0.0048;rutschst
0;-0.0048;rutschtet
0;-0.0048;rutschest
0;-0.0048;gerutscht
0;-0.3489;raechen
0;-0.3489;raechtet
0;-0.3489;raechtest
0;-0.3489;raeche
0;-0.3489;raech
0;-0.3489;raechten
0;-0.3489;raechst
0;-0.3489;raechet
0;-0.3489;raechte
0;-0.3489;geraecht
0;-0.3489;raechest
0;-0.0544;ruecklaeufig
0;-0.0544;ruecklaeufige
0;-0.0544;ruecklaeufigem
0;-0.0544;ruecklaeufigen
0;-0.0544;ruecklaeufiger
0;-0.0544;ruecklaeufiges
0;-0.0544;ruecklaeufigere
0;-0.0544;ruecklaeufigerem
0;-0.0544;ruecklaeufigeren
0;-0.0544;ruecklaeufigerer
0;-0.0544;ruecklaeufigeres
0;-0.0544;ruecklaeufigste
0;-0.0544;ruecklaeufigstem
0;-0.0544;ruecklaeufigsten
0;-0.0544;ruecklaeufigster
0;-0.0544;ruecklaeufigstes
0;-0.4754;ruecksichtslos
0;-0.4754;ruecksichtslosen
0;-0.4754;ruecksichtslosem
0;-0.4754;ruecksichtslosestes
0;-0.4754;ruecksichtslose
0;-0.4754;ruecksichtslosester
0;-0.4754;ruecksichtsloserer
0;-0.4754;ruecksichtsloseres
0;-0.4754;ruecksichtslosestem
0;-0.4754;ruecksichtslosesten
0;-0.4754;ruecksichtsloserem
0;-0.4754;ruecksichtsloseste
0;-0.4754;ruecksichtsloseren
0;-0.4754;ruecksichtslosere
0;-0.4754;ruecksichtsloses
0;-0.4754;ruecksichtsloser
0;-0.0048;rueckstaendig
0;-0.0048;rueckstaendiger
0;-0.0048;rueckstaendigerer
0;-0.0048;rueckstaendiges
0;-0.0048;rueckstaendigsten
0;-0.0048;rueckstaendigerem
0;-0.0048;rueckstaendigere
0;-0.0048;rueckstaendigeren
0;-0.0048;rueckstaendigstem
0;-0.0048;rueckstaendige
0;-0.0048;rueckstaendigster
0;-0.0048;rueckstaendigste
0;-0.0048;rueckstaendigen
0;-0.0048;rueckstaendigeres
0;-0.0048;rueckstaendigstes
0;-0.0048;rueckstaendigem
0;-0.3496;nan
0;-0.0048;ruede
0;-0.0048;ruedestes
0;-0.0048;ruedester
0;-0.0048;ruedestem
0;-0.0048;ruedesten
0;-0.0048;rued
0;-0.0048;rueder
0;-0.0048;ruedere
0;-0.0048;ruedes
0;-0.0048;ruedeste
0;-0.0048;ruederem
0;-0.0048;ruederen
0;-0.0048;ruederes
0;-0.0048;ruederer
0;-0.0048;ruedem
0;-0.0048;rueden
0;-0.0048;sabotieren
0;-0.0048;sabotiert
0;-0.0048;sabotiertest
0;-0.0048;sabotiertet
0;-0.0048;sabotieret
0;-0.0048;sabotierten
0;-0.0048;sabotierst
0;-0.0048;sabotierte
0;-0.0048;sabotierest
0;-0.0048;sabotiere
0;-0.0048;sauer
0;-0.0048;sauerstem
0;-0.0048;sauerste
0;-0.0048;sauersten
0;-0.0048;saurere
0;-0.0048;sauren
0;-0.0048;saurem
0;-0.0048;sauerster
0;-0.0048;saurerer
0;-0.0048;sauerstes
0;-0.0048;saureres
0;-0.0048;saurer
0;-0.0048;saurerem
0;-0.0048;saures
0;-0.0048;saure
0;-0.0048;saureren
0;-0.0048;nan
0;-0.0048;schadhaft
0;-0.0048;schadhaftem
0;-0.0048;schadhafteste
0;-0.0048;schadhaften
0;-0.0048;schadhaftere
0;-0.0048;schadhafteren
0;-0.0048;schadhafte
0;-0.0048;schadhafteres
0;-0.0048;schadhafter
0;-0.0048;schadhafterer
0;-0.0048;schadhafterem
0;-0.0048;schadhaftestem
0;-0.0048;schadhaftesten
0;-0.0048;schadhaftestes
0;-0.0048;schadhaftester
0;-0.0048;schadhaftes
0;-0.0048;schal
0;-0.0048;schale
0;-0.0048;schalstem
0;-0.0048;schalsten
0;-0.0048;schaler
0;-0.0048;schalere
0;-0.0048;schales
0;-0.0048;schaleren
0;-0.0048;schalerem
0;-0.0048;schalen
0;-0.0048;schalster
0;-0.0048;schalem
0;-0.0048;schalerer
0;-0.0048;schalste
0;-0.0048;schalstes
0;-0.0048;schaleres
0;-0.3332;schamlos
0;-0.3332;schamloser
0;-0.3332;schamloserem
0;-0.3332;schamlosestes
0;-0.3332;schamloseren
0;-0.3332;schamloses
0;-0.3332;schamloseres
0;-0.3332;schamlosere
0;-0.3332;schamloserer
0;-0.3332;schamlosesten
0;-0.3332;schamlosestem
0;-0.3332;schamlosen
0;-0.3332;schamlosem
0;-0.3332;schamlosester
0;-0.3332;schamlose
0;-0.3332;schamloseste
0;-0.0048;schauerlich
0;-0.0048;schauerlichsten
0;-0.0048;schauerlicher
0;-0.0048;schauerlicheres
0;-0.0048;schauerliches
0;-0.0048;schauerlichstem
0;-0.0048;schauerlicherer
0;-0.0048;schauerliche
0;-0.0048;schauerlicherem
0;-0.0048;schauerlicheren
0;-0.0048;schauerlichem
0;-0.0048;schauerlichster
0;-0.0048;schauerlichen
0;-0.0048;schauerlichstes
0;-0.0048;schauerlichste
0;-0.0048;schauerlichere
0;-0.0048;schaurig
0;-0.0048;schaurigstes
0;-0.0048;schaurigster
0;-0.0048;schauriges
0;-0.0048;schauriger
0;-0.0048;schaurige
0;-0.0048;schaurigeres
0;-0.0048;schaurigerer
0;-0.0048;schaurigerem
0;-0.0048;schaurigste
0;-0.0048;schaurigeren
0;-0.0048;schaurigere
0;-0.0048;schaurigsten
0;-0.0048;schaurigem
0;-0.0048;schaurigen
0;-0.0048;schaurigstem
0;-0.0557;scheiden
0;-0.0557;scheide
0;-0.0557;scheidest
0;-0.0557;scheidet
0;-0.0557;schied
0;-0.0557;schiedest
0;-0.0557;schiedst
0;-0.0557;schieden
0;-0.0557;schiedet
0;-0.0557;geschieden
0;-0.1838;nan
0;-0.0226;nan
0;-0.3381;nan
0;-0.2945;nan
0;-0.3143;schelten
0;-0.3143;schelte
0;-0.3143;schilst
0;-0.3143;schilt
0;-0.3143;scheltet
0;-0.3143;scheltest
0;-0.3143;schalt
0;-0.3143;schaltest
0;-0.3143;schaltst
0;-0.3143;schalten
0;-0.3143;schaltet
0;-0.3143;schoelte
0;-0.3143;schoeltest
0;-0.3143;schoelten
0;-0.3143;schoeltet
0;-0.3143;gescholten
0;-0.0048;scheusslich
0;-0.0048;scheussliche
0;-0.0048;scheusslichem
0;-0.0048;scheusslichen
0;-0.0048;scheusslicher
0;-0.0048;scheussliches
0;-0.0048;scheusslichere
0;-0.0048;scheusslicherem
0;-0.0048;scheusslicheren
0;-0.0048;scheusslicherer
0;-0.0048;scheusslicheres
0;-0.0048;scheusslichste
0;-0.0048;scheusslichstem
0;-0.0048;scheusslichsten
0;-0.0048;scheusslichster
0;-0.0048;scheusslichstes
0;-0.1834;scheusslich
0;-0.1834;scheusslicher
0;-0.1834;scheusslicheres
0;-0.1834;scheussliches
0;-0.1834;scheusslichem
0;-0.1834;scheusslicherer
0;-0.1834;scheusslichen
0;-0.1834;scheusslichster
0;-0.1834;scheussliche
0;-0.1834;scheusslichsten
0;-0.1834;scheusslichstem
0;-0.1834;scheusslichere
0;-0.1834;scheusslicheren
0;-0.1834;scheusslicherem
0;-0.1834;scheusslichstes
0;-0.1834;scheusslichste
0;-0.304;schimmelig
0;-0.304;schimmelige
0;-0.304;schimmeligem
0;-0.304;schimmeligen
0;-0.304;schimmeliger
0;-0.304;schimmeliges
0;-0.304;schimmeligere
0;-0.304;schimmeligerem
0;-0.304;schimmeligeren
0;-0.304;schimmeligerer
0;-0.304;schimmeligeres
0;-0.304;schimmeligste
0;-0.304;schimmeligstem
0;-0.304;schimmeligsten
0;-0.304;schimmeligster
0;-0.304;schimmeligstes
0;-0.304;schimmlig
0;-0.304;schimmlige
0;-0.304;schimmligem
0;-0.304;schimmligen
0;-0.304;schimmliger
0;-0.304;schimmliges
0;-0.304;schimmligere
0;-0.304;schimmligerem
0;-0.304;schimmligeren
0;-0.304;schimmligerer
0;-0.304;schimmligeres
0;-0.304;schimmligste
0;-0.304;schimmligstem
0;-0.304;schimmligsten
0;-0.304;schimmligster
0;-0.304;schimmligstes
0;-0.0048;schimpfend
0;-0.0048;schimpfende
0;-0.0048;schimpfendem
0;-0.0048;schimpfenden
0;-0.0048;schimpfender
0;-0.0048;schimpfendes
0;-0.0048;schimpfendere
0;-0.0048;schimpfenderem
0;-0.0048;schimpfenderen
0;-0.0048;schimpfenderer
0;-0.0048;schimpfenderes
0;-0.0048;schimpfendste
0;-0.0048;schimpfendstem
0;-0.0048;schimpfendsten
0;-0.0048;schimpfendster
0;-0.0048;schimpfendstes
0;-0.0472;schlaff
0;-0.0472;schlaffem
0;-0.0472;schlaffen
0;-0.0472;schlaffste
0;-0.0472;schlaffes
0;-0.0472;schlaffer
0;-0.0472;schlaffstem
0;-0.0472;schlaffsten
0;-0.0472;schlaffe
0;-0.0472;schlafferer
0;-0.0472;schlafferem
0;-0.0472;schlafferen
0;-0.0472;schlaffstes
0;-0.0472;schlaffere
0;-0.0472;schlafferes
0;-0.0472;schlaffster
0;-0.0306;schlagen
0;-0.0306;schlage
0;-0.0306;schlaegst
0;-0.0306;schlaegt
0;-0.0306;schlagt
0;-0.0306;schlagest
0;-0.0306;schlaget
0;-0.0306;schlug
0;-0.0306;schlugst
0;-0.0306;schlugen
0;-0.0306;schlugt
0;-0.0306;schluege
0;-0.0306;schluegest
0;-0.0306;schluegst
0;-0.0306;schluegen
0;-0.0306;schlueget
0;-0.0306;schluegt
0;-0.0306;geschlagen
0;-0.0048;schlapp
0;-0.0048;schlappstes
0;-0.0048;schlappster
0;-0.0048;schlappere
0;-0.0048;schlappsten
0;-0.0048;schlappstem
0;-0.0048;schlappe
0;-0.0048;schlapperen
0;-0.0048;schlapperem
0;-0.0048;schlappste
0;-0.0048;schlappem
0;-0.0048;schlappen
0;-0.0048;schlapperer
0;-0.0048;schlapperes
0;-0.0048;schlapper
0;-0.0048;schlappes
0;-0.7706;schlecht
0;-0.7706;schlechtem
0;-0.7706;schlechten
0;-0.7706;schlechteste
0;-0.7706;schlechtes
0;-0.7706;schlechte
0;-0.7706;schlechter
0;-0.7706;schlechteren
0;-0.7706;schlechterem
0;-0.7706;schlechtesten
0;-0.7706;schlechtestem
0;-0.7706;schlechtere
0;-0.7706;schlechtester
0;-0.7706;schlechteres
0;-0.7706;schlechterer
0;-0.7706;schlechtestes
0;-0.0048;schleppend
0;-0.0048;schleppendster
0;-0.0048;schleppende
0;-0.0048;schleppendstes
